ID,MSRP,Make,Model,Year,FrontWheelSize,Horsepower,Displacement,EngineType,Width,Height,Length,GasMileage,Drivetrain,PassangerCapacity,NumDoors,BodyStyle
nYw,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
RUD,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
TdP,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
tik,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
uwd,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
vPa,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
wNC,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
ZCo,43000,Honda,Ridgeline,2019,18,280,35,6,78,70,210,18,AWD,5,4,Pickup
ACH,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
aPa,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
BOO,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
cdW,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
cRW,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
DBW,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
DSx,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
GCS,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
gOK,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
jAV,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
JrJ,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
JTA,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
JXs,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
Kez,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
KFf,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
kNa,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
Mbm,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
Nbk,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
oeg,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
pms,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
pOp,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
PXx,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
qiz,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
rPV,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
SPk,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
TbP,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
TMt,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
uBO,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
vMO,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
WSa,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
XKg,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
zcA,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
zSS,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
Zvj,13000,Hyundai,Accent,2011,14,110,16,4,66,57,159,27,FWD,5,2,2dr
dDL,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
Gyf,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
oLd,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
orh,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
psA,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
WXJ,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
xJo,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
xvv,15000,Hyundai,Accent,2012,14,130,16,4,66,57,172,,FWD,5,4,4dr
AaA,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
dHP,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
FUO,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
ldQ,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
Pip,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
QCv,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
uRj,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
XpK,15000,Hyundai,Accent,2013,14,130,16,4,66,57,172,28,FWD,5,4,4dr
NKP,15000,Hyundai,Accent,2014,14,130,16,4,66,57,172,27,FWD,5,4,4dr
uHd,15000,Hyundai,Accent,2014,14,130,16,4,66,57,172,27,FWD,5,4,4dr
uhS,15000,Hyundai,Accent,2014,14,130,16,4,66,57,172,27,FWD,5,4,4dr
rjS,15000,Hyundai,Accent,2015,14,130,16,4,66,57,172,26,FWD,5,4,4dr
yMJ,15000,Hyundai,Accent,2015,14,130,16,4,66,57,172,26,FWD,5,4,4dr
CwG,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
LWK,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
pbn,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
Ril,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
rKr,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
xOZ,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
zbK,15000,Hyundai,Accent,2016,14,130,16,4,66,57,172,26,FWD,5,4,4dr
AXa,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
ChD,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
cnT,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
EtA,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
JBH,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
rwD,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
Yad,16000,Hyundai,Accent,2017,14,130,16,4,66,57,162,26,FWD,5,4,4dr
Aqk,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
asi,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
BTe,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
bxf,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
Cqp,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
eYp,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
Fnt,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
gEG,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
hLv,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
hpb,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
jkH,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
JNu,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
JyO,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
kOH,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
MxP,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
oPH,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
Unz,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
xkl,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
xRl,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
XZp,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
ZFI,19000,Hyundai,Accent,2019,17,130,16,4,68,57,172,28,FWD,5,4,4dr
jQq,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
JwV,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
kBj,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
KQt,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
qVu,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
rQn,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
sVx,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
vJb,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
wnj,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
yQh,17000,Hyundai,Elantra,2011,16,140,18,4,69,56,178,28,FWD,5,4,4dr
AwC,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
Cuc,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
HUw,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
PFK,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
PrM,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
Rtg,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
TyZ,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
uUv,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
Wxl,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
ZDu,17000,Hyundai,Elantra,2012,16,140,18,4,69,56,178,28,FWD,5,4,4dr
bAD,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
bap,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
dvZ,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
GmO,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
HDV,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
JVt,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
LxL,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
ohr,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
RqE,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
TTR,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
uFe,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
vpV,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
vWf,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
Zwz,17000,Hyundai,Elantra,2013,16,140,18,4,69,56,178,28,FWD,5,4,4dr
CkY,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
CrM,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
Ear,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
FwM,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
hGi,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
Kbo,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
KFL,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
KiW,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
Mjk,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
NQH,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
pin,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
sBK,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
UGb,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
uGr,21000,Hyundai,Elantra,2014,17,140,18,4,69,56,179,27,FWD,5,4,4dr
epn,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
HaV,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
HOO,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
Ice,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
ipn,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
LVA,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
NVf,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
pHF,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
ZvX,21000,Hyundai,Elantra,2016,17,140,18,4,69,56,179,28,FWD,5,4,4dr
DeH,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
Iok,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
qTW,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
Rht,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
Tns,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
Xtf,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
xVQ,20000,Hyundai,Elantra,2017,15,120,14,4,70,56,179,32,FWD,5,4,4dr
Bbf,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
Gsd,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
kNs,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
mrj,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
Prx,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
wKZ,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
ymn,21000,Hyundai,Elantra,2019,15,120,14,4,70,56,181,32,FWD,5,4,4dr
FUZ,21000,Hyundai,Elantra,2020,15,120,14,4,70,56,181,33,FWD,5,4,4dr
AlR,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
bGS,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
bZw,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
COL,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
djA,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
IpQ,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
jdy,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
lxM,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
rxV,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
vcd,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
xdE,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
xuf,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
zEO,29000,Hyundai,Ioniq,2017,16,110,,,71,57,176,,FWD,5,4,4dr
DlM,30000,Hyundai,Ioniq,2019,16,110,,,71,57,176,,FWD,5,4,4dr
ElB,30000,Hyundai,Ioniq,2019,16,110,,,71,57,176,,FWD,5,4,4dr
LdN,30000,Hyundai,Ioniq,2019,16,110,,,71,57,176,,FWD,5,4,4dr
mVI,30000,Hyundai,Ioniq,2019,16,110,,,71,57,176,,FWD,5,4,4dr
sPe,30000,Hyundai,Ioniq,2019,16,110,,,71,57,176,,FWD,5,4,4dr
VzU,41000,Hyundai,Kona Electric,2019,17,200,,,70,61,164,,FWD,5,4,SUV
WuA,41000,Hyundai,Kona Electric,2019,17,200,,,70,61,164,,FWD,5,4,SUV
jZO,31000,Hyundai,Kona,2019,18,170,16,4,70,61,164,26,AWD,5,4,SUV
lmz,31000,Hyundai,Kona,2019,18,170,16,4,70,61,164,26,AWD,5,4,SUV
QcV,31000,Hyundai,Kona,2019,18,170,16,4,70,61,164,26,AWD,5,4,SUV
qkF,31000,Hyundai,Kona,2019,18,170,16,4,70,61,164,26,AWD,5,4,SUV
rrs,31000,Hyundai,Kona,2019,18,170,16,4,70,61,164,26,AWD,5,4,SUV
aYG,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
caN,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
DTG,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
dWd,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
eTr,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
Fgl,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
JpZ,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
LhB,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
mpv,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
pbt,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
pwE,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
QgA,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
Rwg,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
SfE,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
srM,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
tSF,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
TYK,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
vyi,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
WJj,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
XpL,24000,Hyundai,Santa Fe,2011,17,170,24,4,74,67,184,20,AWD,5,4,SUV
eiO,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
MKY,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
nNP,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
Qou,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
tog,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
uYM,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
wPE,24000,Hyundai,Santa Fe,2012,17,170,24,4,74,67,184,20,AWD,5,4,SUV
doD,29000,Hyundai,Santa Fe,2013,19,260,20,4,74,66,184,19,AWD,5,4,SUV
DyT,29000,Hyundai,Santa Fe,2013,19,260,20,4,74,66,184,19,AWD,5,4,SUV
HEv,29000,Hyundai,Santa Fe,2013,19,260,20,4,74,66,184,19,AWD,5,4,SUV
KiV,29000,Hyundai,Santa Fe,2013,19,260,20,4,74,66,184,19,AWD,5,4,SUV
EmN,31000,Hyundai,Santa Fe,2014,18,290,33,6,74,66,193,18,AWD,7,4,SUV
InF,31000,Hyundai,Santa Fe,2014,18,290,33,6,74,66,193,18,AWD,7,4,SUV
jwB,31000,Hyundai,Santa Fe,2014,18,290,33,6,74,66,193,18,AWD,7,4,SUV
sUK,31000,Hyundai,Santa Fe,2014,18,290,33,6,74,66,193,18,AWD,7,4,SUV
eAI,31000,Hyundai,Santa Fe,2015,18,290,33,6,74,66,193,18,AWD,7,4,SUV
ALb,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
hlb,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
Kqn,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
Kra,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
mqm,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
OAi,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
UMm,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
zhx,34000,Hyundai,Santa Fe,2017,18,290,33,6,74,66,193,18,FWD,6,4,SUV
hEp,35000,Hyundai,Santa Fe,2019,19,230,20,4,74,67,187,19,AWD,5,4,SUV
kOh,35000,Hyundai,Santa Fe,2019,19,230,20,4,74,67,187,19,AWD,5,4,SUV
afM,39000,Hyundai,Santa Fe,2020,19,230,20,4,74,66,187,20,AWD,5,4,SUV
bCW,39000,Hyundai,Santa Fe,2020,19,230,20,4,74,66,187,20,AWD,5,4,SUV
ikC,39000,Hyundai,Santa Fe,2020,19,230,20,4,74,66,187,20,AWD,5,4,SUV
ilU,39000,Hyundai,Santa Fe,2020,19,230,20,4,74,66,187,20,AWD,5,4,SUV
QRN,39000,Hyundai,Santa Fe,2020,19,230,20,4,74,66,187,20,AWD,5,4,SUV
AQJ,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
DMS,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
DMT,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
eTo,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
gRL,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
Kos,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
onz,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
oxX,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
VTG,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
wbn,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
YPg,27000,Hyundai,Sonata,2011,18,270,20,4,72,57,189,22,FWD,5,4,4dr
bxx,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
drz,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
dXW,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
gOc,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
hsu,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
mLB,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
Nrf,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
Oxv,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
pBd,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
ZuS,28000,Hyundai,Sonata,2012,18,270,20,4,72,57,189,22,FWD,5,4,4dr
mPH,27000,Hyundai,Sonata,2013,18,270,20,4,72,57,189,22,FWD,5,4,4dr
MsC,27000,Hyundai,Sonata,2013,18,270,20,4,72,57,189,22,FWD,5,4,4dr
nCe,27000,Hyundai,Sonata,2013,18,270,20,4,72,57,189,22,FWD,5,4,4dr
sfZ,27000,Hyundai,Sonata,2013,18,270,20,4,72,57,189,22,FWD,5,4,4dr
gSU,28000,Hyundai,Sonata,2014,17,270,20,4,72,57,189,21,FWD,5,4,4dr
lYX,28000,Hyundai,Sonata,2014,17,270,20,4,72,57,189,21,FWD,5,4,4dr
PGh,28000,Hyundai,Sonata,2014,17,270,20,4,72,57,189,21,FWD,5,4,4dr
Zdl,28000,Hyundai,Sonata,2014,17,270,20,4,72,57,189,21,FWD,5,4,4dr
ZjR,28000,Hyundai,Sonata,2014,17,270,20,4,72,57,189,21,FWD,5,4,4dr
FHC,23000,Hyundai,Sonata,2015,16,170,16,4,73,58,191,28,FWD,5,4,4dr
qoo,23000,Hyundai,Sonata,2015,16,170,16,4,73,58,191,28,FWD,5,4,4dr
Qxx,23000,Hyundai,Sonata,2015,16,170,16,4,73,58,191,28,FWD,5,4,4dr
Tob,23000,Hyundai,Sonata,2015,16,170,16,4,73,58,191,28,FWD,5,4,4dr
dhG,23000,Hyundai,Sonata,2016,16,170,16,4,73,58,191,28,FWD,5,4,4dr
gfV,23000,Hyundai,Sonata,2016,16,170,16,4,73,58,191,28,FWD,5,4,4dr
ghl,23000,Hyundai,Sonata,2016,16,170,16,4,73,58,191,28,FWD,5,4,4dr
iCq,23000,Hyundai,Sonata,2016,16,170,16,4,73,58,191,28,FWD,5,4,4dr
