ID,MSRP,Make,Model,Year,FrontWheelSize,Horsepower,Displacement,EngineType,Width,Height,Length,GasMileage,Drivetrain,PassangerCapacity,NumDoors,BodyStyle
vgO,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
Vrl,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
VsK,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
vSW,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
xMz,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
xqa,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
yil,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
YkK,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
Yrt,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
zbi,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
ZHr,19000,Ford,Ranger,2005,15,140,30,6,69,66,,18,RWD,3,2,Pickup
aFJ,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
AkM,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Bor,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Cad,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
cif,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Cps,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
cPt,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
fbV,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
fNB,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
GWU,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Gzi,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
iAN,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
jpW,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
kqd,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
leg,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Lgp,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
LsM,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
LTd,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
lur,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
MDP,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
MXa,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
NkG,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
NwS,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Nxu,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
oTH,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
pel,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
pFJ,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
pjV,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
rPa,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
RuX,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
rvd,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
sGz,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
srP,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
tGi,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
tRn,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
udo,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
Umv,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
VIp,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
vsC,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
wdM,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
WhY,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
WjF,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
WYy,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
xek,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
yGJ,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
yLj,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
ZGt,24000,Ford,Ranger,2006,16,200,40,6,69,69,,16,4WD,3,2,Pickup
aCu,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
aSM,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
BvD,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
CdQ,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Cef,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
DVV,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
eab,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
ErE,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
GMg,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
hSC,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Ikp,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
JGy,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
jTH,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Jwj,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
KRz,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
lUR,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
MgN,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Mnm,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
nKn,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
nRt,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
NZe,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
pvs,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
QFK,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Qft,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Rqy,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Rsi,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
RTi,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
SJG,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
SqK,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
SWD,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
uIs,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Vbg,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
VDA,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
wSE,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
wvb,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
XBq,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
XBy,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
yPa,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
YRr,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
YWp,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
yyE,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
zhr,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
ZKb,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
ZzH,16000,Ford,Ranger,2007,15,140,23,4,69,66,,24,RWD,2,2,Pickup
Ahb,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
AiD,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
ajS,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
akY,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
bmn,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
CIq,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
eUB,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
FEr,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
FfC,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
FfY,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
fhy,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
fsb,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
fUW,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
gIn,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
hWK,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
iyM,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
jFx,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
jMZ,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
kjL,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Kzd,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Loh,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Lze,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Mxi,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Oco,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
oWy,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Oxm,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Pbm,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
pfm,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
PNr,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
qMx,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
qnT,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
RcG,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
SDo,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
tAR,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
TGp,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
TpT,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
tVQ,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
TVv,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
vkV,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
VPE,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
WZK,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
Xav,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
xCK,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
XcY,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
yJe,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
ZSU,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
ztb,18000,Ford,Ranger,2008,15,140,30,6,69,66,,16,RWD,3,2,Pickup
dJe,20000,Ford,Ranger,2009,15,200,40,6,69,66,,15,RWD,3,2,Pickup
fnY,20000,Ford,Ranger,2009,15,200,40,6,69,66,,15,RWD,3,2,Pickup
Qya,20000,Ford,Ranger,2009,15,200,40,6,69,66,,15,RWD,3,2,Pickup
UXK,20000,Ford,Ranger,2009,15,200,40,6,69,66,,15,RWD,3,2,Pickup
AMS,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
bzC,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
CPk,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
csw,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
EeH,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
ehT,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
FdZ,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
fVm,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
FxU,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
gEU,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Ggw,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Gme,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
gsz,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
gYv,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
hsm,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
iaT,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
ihX,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
IqL,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
jbY,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
jqS,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
LJW,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
LNg,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
LOX,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
lTE,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
LVL,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Mzd,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
nFP,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
PFm,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Rha,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Rnu,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
SZt,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
ulf,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Ulq,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
vpg,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
XbI,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
XeY,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
XXc,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
Yfw,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
zEJ,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
ZzJ,22000,Ford,Ranger,2010,15,200,40,6,69,66,,15,RWD,4,2,Pickup
cUd,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
deh,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
DNT,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
DOf,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
fGM,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
Fqj,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
fvo,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
gba,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
gzk,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
haj,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
Iif,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
IsY,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
iWF,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
jGw,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
kfq,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
LDT,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
Lef,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
Llk,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
LTp,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
mSf,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
mzH,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
ODY,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
OsI,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
OYC,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
PPC,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
PZo,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
QMy,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
QuX,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
sBO,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
tCV,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
THP,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
twY,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
uWA,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
ZZN,32000,Ford,Ranger,2019,18,270,23,4,85,70,210,21,RWD,4,4,Pickup
aQb,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
BEw,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
CbF,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
cbJ,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
DpL,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
efg,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
eoy,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
eZj,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
gQM,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
HDG,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
jaJ,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
JVw,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
LDQ,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
LHd,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
liJ,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
Lww,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
mAu,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
MDm,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
Mgk,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
NLr,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
qGT,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
qgY,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
Qni,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
QNK,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
qyB,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
rOw,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
rUj,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
SBg,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
sVM,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
tNJ,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
ToU,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
UBn,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
UfH,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
VdX,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
vhS,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
Vtk,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
Wgr,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
WRu,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
WzN,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
xli,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
YqB,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
YQU,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
ysQ,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
yVf,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
yWk,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
ZAv,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
zRT,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
zyM,46000,Ford,Super Duty F-250,2011,18,380,62,8,79,77,,,RWD,5,4,Pickup
ass,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
CEl,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
Djw,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
eNW,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
itw,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
IxE,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
MVA,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
OPm,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
our,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
qur,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
rGo,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
rOk,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
Vby,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
XUA,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
yyU,47000,Ford,Super Duty F-250,2012,18,380,62,8,79,77,,,RWD,5,4,Pickup
